STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,PRODUCT_CATEGORIES,Product categories,UNIT_MEASURE,Unit of measure,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,COL,Waste collected,2022,,0.0007199284,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2019,,2.073129,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2020,,0.8380436,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2021,,0.8592281,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FIN,Finland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2022,,0.8324172,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,RCY,Recycling,2019,,297.911,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,RCY,Recycling,2020,,325.774,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,RCY,Recycling,2021,,376.876,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,RCY,Recycling,2022,,353.861,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,MKT,Products put on the market,2019,,1.394063,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,MKT,Products put on the market,2020,,2.174582,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,MKT,Products put on the market,2021,,2.783602,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,FRA,France,A,Annual,EE_LE_PVP,Photovoltaic panels,KG_PS,Kilogrammes per person,MKT,Products put on the market,2022,,3.460304,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2005,,153.058,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2006,,175.935,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2007,,212.228,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2008,,210.356,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2009,,215.32,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2010,,178.26,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2011,,152.318,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2012,,135.264,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2013,,124.703,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2014,,139.454,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2015,,125.136,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2016,,130.438,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2017,,134.42,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2018,,145.828,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2019,,166.618,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2020,,171.792,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2021,,219.8,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2022,,260.988,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_LMP,Lamps,T,Tonnes,RCY,Recycling,2019,,0.395,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_LMP,Lamps,T,Tonnes,RCY,Recycling,2020,,0.432,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_LMP,Lamps,T,Tonnes,RCY,Recycling,2021,,0.404,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_LMP,Lamps,T,Tonnes,RCY,Recycling,2022,,0.417,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2019,,0.289696,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2020,,0.2948985,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2021,,0.2948186,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2022,,0.3116413,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2019,,0.5293061,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2020,,0.6044718,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2021,,0.6572865,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,GRC,Greece,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2022,,0.774712,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2007,,41.774,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2008,,41.774,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2009,,41.774,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2010,,41.774,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2011,,45.597,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2012,,39.505,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2013,,39.898,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2014,,39.169,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2015,,44.702,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2016,,50.131,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2017,,54.395,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2018,,61.302,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2019,,61.592,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2020,,66.506,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2021,,74.149,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,MKT,Products put on the market,2022,,76.994,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2010,,18.959,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2011,,17.518,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2012,,16.187,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2013,,15.025,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2014,,15.488,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2015,,23.758,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2016,,38.815,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2017,,36.434,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2018,,41.523,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2019,,40.292,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2020,,40.791,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2021,,35.478,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE6,Total,T,Tonnes,COL,Waste collected,2022,,31.395,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_LMP,Lamps,T,Tonnes,RCY,Recycling,2019,,0.119,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_LMP,Lamps,T,Tonnes,RCY,Recycling,2020,,0.091,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_LMP,Lamps,T,Tonnes,RCY,Recycling,2021,,0.075,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_LMP,Lamps,T,Tonnes,RCY,Recycling,2022,,0.087,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,COL,Waste collected,2019,,2.597,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,COL,Waste collected,2020,,2.364,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,COL,Waste collected,2021,,2.11,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,COL,Waste collected,2022,,1.832,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_TEE,Temperature exchange equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2019,,1.581697,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_TEE,Temperature exchange equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2020,,1.771632,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_TEE,Temperature exchange equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2021,,1.648887,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,HRV,Croatia,A,Annual,EE_TEE,Temperature exchange equipment,KG_PS,Kilogrammes per person,COL,Waste collected,2022,,1.585625,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,IRL,Ireland,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2019,,6.499853,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,IRL,Ireland,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2020,,6.259037,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,IRL,Ireland,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2021,,6.460792,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,IRL,Ireland,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,KG_PS,Kilogrammes per person,RCY,Recycling,2022,,5.902284,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,IRL,Ireland,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2019,,4.997058,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,IRL,Ireland,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2020,,5.624575,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,IRL,Ireland,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2021,,5.816668,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,IRL,Ireland,A,Annual,EE_SE,Small equipment,KG_PS,Kilogrammes per person,MKT,Products put on the market,2022,,5.649354,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,IRL,Ireland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,T,Tonnes,RCY,Recycling,2019,,1.503,,A,Normal value,3,Thousands,2,Two
